area_id,latitude,longitude
E02006653,51.45794,-2.141
E02006654,51.45708,-2.11938
E02006655,51.44857,-2.02675
E02006656,51.4483,-2.10383
E02006657,51.44509,-2.00482
E02006658,51.43451,-1.99894
E02006659,51.4275,-2.24059
E02006660,51.42856,-2.19199
E02006661,51.19738,-1.80227
E02006662,51.19754,-1.7724
E02006663,51.1676,-1.76746
E02006664,51.12374,-1.74343
E02006665,51.09004,-2.26385
E02006666,51.08723,-1.78152
E02006667,51.08467,-1.82885
E02006668,51.08254,-1.80137
E02006669,51.0792,-1.88113
E02006670,51.07454,-1.81079
E02006671,51.07147,-1.78885
E02006672,51.08446,-1.77589
E02006673,51.06196,-1.80812
E02006674,51.05705,-1.79384
E02006675,51.05529,-1.68926
E02006676,51.0589,-2.08204
E02006677,50.9862,-1.72175
E02006678,51.37934,-2.1292
E02006679,51.36575,-2.12723
E02006680,51.37004,-2.13446
E02006681,51.34904,-2.28086
E02006682,51.34664,-2.24932
E02006683,51.33637,-2.19266
E02006684,51.32405,-2.21023
E02006685,51.32118,-2.19079
E02006686,51.31487,-2.22743
E02006687,51.31103,-2.20623
E02006688,51.30841,-2.21856
E02006689,51.29898,-2.2068
E02006690,51.26299,-2.1769
E02006692,51.20333,-2.16627
E02006693,51.20326,-2.19789
E02006694,51.20053,-2.18575
E02006695,51.1786,-2.14739
E02006696,52.42006,-2.14243
E02006697,52.39601,-2.08807
E02006698,52.39314,-2.02344
E02006699,52.39039,-1.87878
E02006700,52.38209,-1.87536
E02006701,52.36994,-1.99673
E02006702,52.3648,-2.05597
E02006703,52.3538,-2.04282
E02006704,52.35252,-1.9624
E02006705,52.34429,-2.06312
E02006706,52.33461,-2.06785
E02006707,52.32983,-2.04726
E02006708,52.32267,-2.06815
E02006709,52.31471,-2.06551
E02006710,52.30372,-2.53441
E02006711,52.26426,-2.31317
E02006712,52.18251,-2.30762
E02006713,52.12887,-2.31597
E02006714,52.14374,-2.25702
E02006715,52.12919,-2.33235
E02006716,52.11587,-2.30643
E02006717,52.13484,-2.21485
E02006718,52.10508,-2.30564
E02006719,52.10423,-2.32621
E02006720,52.04694,-2.25262
E02006721,52.31766,-1.91656
E02006722,52.31372,-1.90631
E02006723,52.3106,-1.96057
E02006724,52.30657,-1.93279
E02006725,52.30415,-1.89186
E02006726,52.29917,-1.94145
E02006727,52.2979,-1.91514
E02006728,52.29663,-1.96932
E02006729,52.29374,-1.8935
E02006730,52.28733,-1.92127
E02006731,52.28457,-1.93838
E02006732,52.28239,-1.9507
E02006733,52.2629,-1.94253
E02006734,52.21694,-2.22755
E02006735,52.20985,-2.1869
E02006736,52.20798,-2.17634
E02006737,52.20681,-2.21521
E02006738,52.20322,-2.19775
E02006739,52.20051,-2.2433
E02006740,52.19929,-2.22303
E02006741,52.19799,-2.17826
E02006742,52.19164,-2.24815
E02006743,52.19162,-2.19556
E02006744,52.18822,-2.21225
E02006745,52.18163,-2.2406
E02006746,52.18025,-2.20948
E02006747,52.17018,-2.20644
E02006748,52.30189,-2.16896
E02006749,52.27327,-2.16644
E02006750,52.26526,-2.14167
E02006751,52.26328,-2.15812
E02006752,52.25289,-2.15113
E02006753,52.23315,-2.20141
E02006754,52.20972,-2.10706
E02006755,52.21095,-1.98073
E02006756,52.15725,-2.16954
E02006757,52.11777,-2.02969
E02006758,52.10966,-1.85497
E02006759,52.11297,-2.08119
E02006760,52.10559,-1.91019
E02006761,52.09396,-1.94514
E02006762,52.08645,-1.96225
E02006763,52.08997,-1.931
E02006764,52.08113,-1.94494
E02006765,52.0437,-1.87832
E02006766,52.04016,-2.09745
E02006767,52.40951,-2.22032
E02006768,52.39868,-2.26397
E02006769,52.39549,-2.23219
E02006770,52.39304,-2.24473
E02006771,52.38107,-2.30782
E02006772,52.3887,-2.27367
E02006773,52.3856,-2.22878
E02006774,52.38157,-2.26281
E02006775,52.37127,-2.26705
E02006776,52.36973,-2.23557
E02006777,52.3725,-2.33243
E02006778,52.35015,-2.28631
E02006779,52.34107,-2.27371
E02006780,52.32841,-2.28942
E02006781,49.916,-6.31108
E02006782,51.42182,0.01746
E02006783,51.42811,0.01119
E02006784,51.42331,-0.00227
E02006785,51.46882,0.09771
E02006786,51.48073,0.10129
E02006787,51.40014,-0.04038
E02006788,51.39189,-0.061
E02006789,51.31248,0.03999
E02006790,51.30981,-0.04401
E02006791,51.49861,-0.26682
E02006792,51.492,-0.27035
E02006793,51.61274,-0.07601
E02006794,51.60427,-0.06976
E02006795,51.57089,-0.37614
E02006796,51.55828,-0.3934
E02006798,51.478,-0.03023
E02006799,51.56087,0.12677
E02006800,51.56244,0.10804
E02006801,51.50107,-0.11227
E02006802,51.4988,-0.10447
E02006803,53.32499,-1.36104
E02006804,53.3059,-1.35855
E02006805,52.44499,-1.50673
E02006806,52.46219,-1.50742
E02006807,52.41759,-1.84372
E02006808,52.41051,-1.83593
E02006809,52.52429,-1.93263
E02006810,52.54336,-1.97607
E02006811,54.53026,-1.18745
E02006812,54.54293,-1.17272
E02006813,53.73108,-0.41352
E02006814,53.74232,-0.4166
E02006815,52.64276,-1.05476
E02006816,52.63533,-1.03955
E02006817,52.60527,-1.12418
E02006818,52.59266,-1.10729
E02006819,52.64114,-1.18999
E02006820,52.64811,-1.19906
E02006821,50.84609,-1.03489
E02006822,50.85763,-1.00477
E02006823,51.65423,-0.68308
E02006824,51.65196,-0.71007
E02006825,52.22123,0.43245
E02006826,52.24483,0.40023
E02006827,53.01869,-1.34241
E02006828,52.98312,-1.31946
E02006829,50.90466,-0.99783
E02006830,50.90167,-1.02624
E02006831,50.89663,-1.01335
E02006832,51.36629,0.30447
E02006833,51.29871,0.4076
E02006834,53.00581,-1.15794
E02006835,53.01466,-1.16202
E02006836,51.3462,-0.2042
E02006837,51.34638,-0.24381
E02006838,51.11726,-0.7986
E02006839,51.12823,-0.75453
E02006840,50.46789,-3.55284
E02006841,54.9592,-1.59566
E02006842,54.95098,-1.59666
E02006843,53.38538,-1.47478
E02006844,53.37844,-1.47963
E02006845,51.35753,-2.90524
E02006846,51.3467,-2.9321
E02006847,51.59848,-1.82618
E02006848,51.60133,-1.81488
E02006849,51.60014,-1.79659
E02006850,52.6267,-1.13614
E02006851,52.63328,-1.13232
E02006852,53.82947,-1.58386
E02006853,51.4981,-0.02053
E02006854,51.5016,-0.02463
E02006855,51.27127,1.07218
E02006856,51.28139,1.07223
E02006857,50.78624,0.31298
E02006858,50.7932,0.32724
E02006859,51.48459,0.29283
E02006861,53.81635,-1.56563
E02006862,52.4688,-0.73021
E02006863,52.47219,-0.70483
E02006864,52.97976,-0.00583
E02006865,52.96975,-0.04172
E02006866,53.18027,-0.59811
E02006867,53.19014,-0.58962
E02006868,53.37798,-1.44772
E02006869,53.3471,-1.39662
E02006871,54.06378,-2.82869
E02006872,53.32174,-1.90481
E02006873,52.21709,-0.0642
E02006874,52.24384,-0.10857
E02006875,53.79957,-1.54582
E02006876,53.78138,-1.52878
E02006877,52.54882,-0.26527
E02006878,52.53437,-0.27489
E02006879,51.08133,1.18046
E02006880,51.07917,1.1681
E02006881,53.77931,-2.24818
E02006882,51.59111,-0.31309
E02006883,50.72298,-1.89755
E02006884,53.69564,-2.24169
E02006885,50.71696,-1.89353
E02006886,51.60927,-1.61942
E02006887,51.45485,-2.58265
E02006888,51.46357,-2.56665
E02006889,51.45698,-2.56712
E02006890,51.46834,-2.56034
E02006891,54.0081,-0.42269
E02006892,54.00726,-0.43869
E02006893,54.99949,-1.70644
E02006894,52.57282,-2.12281
E02006895,52.47018,-1.90458
E02006896,52.47335,-1.89694
E02006897,52.47518,-1.91904
E02006898,52.4825,-1.91741
E02006899,52.48256,-1.90498
E02006900,52.47357,-1.85082
E02006902,53.48673,-2.23457
E02006903,53.31877,-1.1114
E02006904,52.9491,-1.14372
E02006905,52.94063,-1.1508
E02006906,52.98509,-1.24938
E02006907,52.62646,1.30538
E02006908,52.63151,1.31354
E02006909,54.68014,-1.25094
E02006910,54.56544,-1.16506
E02006912,53.47984,-2.23192
E02006913,53.50103,-2.23612
E02006914,53.47117,-2.24321
E02006915,53.50178,-2.24584
E02006916,53.47096,-2.2611
E02006917,53.47379,-2.25213
E02006918,51.56412,-0.05204
E02006919,52.76303,-1.56757
E02006920,52.76974,-1.53119
E02006921,51.56531,-0.06024
E02006922,51.89872,0.92964
E02006924,51.57076,0.0583
E02006925,51.58348,0.05349
E02006926,51.49129,0.30947
E02006927,51.45795,0.02614
E02006928,51.48112,-0.01745
E02006930,51.48567,0.00946
E02006931,51.47455,-0.01388
E02006932,53.40658,-2.97812
E02006933,53.39667,-2.98411
E02006934,53.41037,-2.99243
E02006935,53.43475,-2.74726
E02006936,53.43028,-2.75732
E02006937,51.88567,-0.41282
E02006938,51.87819,-0.41465
E02006939,51.45625,-0.97804
E02006940,51.45116,-0.97356
E02006941,51.50226,-0.0737
E02006942,51.49947,-0.07925
E02006943,52.49284,-1.95771
E02006944,52.48617,-1.95564
E02006945,53.89933,-1.95249
E02006946,53.91339,-1.94099
E02006947,53.79797,-1.74033
E02006948,53.79825,-1.76123
E02006949,51.46778,-2.57881
E02006950,51.46372,-2.58618
E02006951,51.45571,-2.60215
E02006952,51.45272,-2.59712
E02006953,51.59539,-0.2423
E02006954,51.59311,-0.25186
E02006955,51.55919,-0.28378
E02006956,51.55286,-0.27609
E02006957,53.5061,-2.25438
E02006958,53.49885,-2.26324
E02006959,53.4864,-2.25266
E02006960,53.48654,-2.26522
E02006961,53.47555,-2.28211
E02006962,53.47427,-2.26768
E02006963,53.47133,-2.28954
E02006964,52.65951,-1.06397
E02006965,52.64786,-1.08034
E02006966,52.60643,-1.08087
E02006967,52.5948,-1.06264
E02006968,51.51895,-0.29436
E02006969,51.51245,-0.30125
E02006970,51.5001,-0.38451
E02006971,51.49979,-0.39225
E02006972,51.48933,-0.29383
E02006973,51.48893,-0.30102
E02006974,52.99626,-2.1343
E02006975,50.79861,-1.09363
E02006976,50.80171,-1.08077
E02006978,51.73642,0.47668
E02006979,51.73055,0.46515
E02006980,51.60681,0.65913
E02006981,51.59795,0.66198
E02006982,52.59497,-2.20586
E02006983,53.48753,-2.21702
E02006984,53.48023,-2.21862
E02006985,53.45362,-2.19465
E02006986,53.44826,-2.18571
E02006987,51.3727,-0.09662
E02006988,51.36514,-0.09689
E02006989,50.37458,-4.15315
E02006990,50.36782,-4.15474
E02006991,51.49325,0.07179
E02006992,51.48888,0.00453
E02006993,51.49541,0.01373
E02006994,51.49224,0.05737
E02006995,51.5475,-0.00961
E02006996,51.54586,-0.00198
E02006997,51.53369,-0.00731
E02006998,51.50098,0.06238
E02006999,51.50128,0.02888
E02007000,53.53429,-2.13476
E02007001,53.53063,-2.12306
E02007002,53.41651,-1.28333
E02007003,53.86093,-2.16904
E02007004,51.4848,0.23723
E02007005,51.47697,0.28962
E02007006,50.71428,-2.44288
E02007007,50.7111,-2.45524
E02007008,51.46564,-0.01553
E02007009,51.45743,-0.00959
E02007010,52.10829,-0.4322
E02007011,52.09405,-0.46227
E02007012,52.04465,-0.70468
E02007013,52.04641,-0.68576
E02007014,52.0289,-0.69605
E02007015,52.0242,-0.81428
E02007016,52.02534,-0.80493
E02007017,51.57767,0.12312
E02007018,51.57117,0.12398
E02007019,51.55972,0.08045
E02007020,51.55443,0.08179
E02007021,51.74144,-1.20256
E02007022,54.54702,-1.92399
E02007023,51.26252,-2.19315
E02007024,51.25803,-2.18678
E02007025,51.252,-1.62446
E02007026,51.23927,-1.66478
E02007027,50.75167,-3.45653
E02007028,50.74989,-3.40626
E02007029,53.18628,-1.65649
E02007030,53.08282,-2.52921
E02007031,53.05472,-2.48306
E02007032,52.82232,1.39662
E02007033,52.81935,1.3801
E02007034,51.94984,-2.06748
E02007035,51.9452,-2.05504
E02007038,52.51533,-1.8224
E02007039,52.45112,-1.86197
E02007040,52.44736,-1.8556
E02007041,54.00621,-2.01412
E02007042,54.3401,-1.42653
E02007043,54.33776,-1.43497
E02007044,54.13891,-0.79001
E02007045,54.12934,-0.78768
E02007046,51.15995,0.87552
E02007047,51.15489,0.8518
E02007048,52.44536,-1.35353
E02007049,52.39595,-1.23582
E02007050,52.68179,-2.47545
E02007051,52.66234,-2.48445
E02007052,52.63566,1.28169
E02007053,52.62939,1.29134
E02007054,52.66393,1.18735
E02007055,52.64733,1.22395
E02007056,51.91618,0.8949
E02007057,51.9057,0.897
E02007058,54.53204,-1.56122
E02007059,54.68808,-1.22816
E02007060,54.56774,-1.3119
E02007061,54.55622,-1.32148
E02007062,54.52247,-1.32085
E02007063,54.51534,-1.32392
E02007064,51.53393,-2.57613
E02007065,51.52789,-2.58192
E02007066,51.49966,-2.54999
E02007067,51.51032,-2.52973
E02007068,51.51627,-0.59347
E02007069,51.51254,-0.58242
E02007070,52.37633,-0.79115
E02007071,52.36229,-0.68062
E02007072,52.23799,-0.94755
E02007073,52.21835,-0.93532
E02007074,50.90199,-1.39683
E02007075,50.89716,-1.39484
E02007076,51.22835,-1.46665
E02007077,51.21028,-1.44404
E02007078,51.20698,-1.4703
E02007079,53.8034,-0.33331
E02007080,53.80062,-0.35139
E02007081,53.55805,-0.03262
E02007082,52.94977,-1.20131
E02007083,51.48164,-0.13857
E02007084,51.47471,-0.14641
E02007085,52.2345,0.05893
E02007086,52.17153,0.11796
E02007087,52.19199,0.13023
E02007088,52.00977,-0.10187
E02007089,51.93094,-0.17227
E02007090,51.74657,-0.28796
E02007091,51.91348,-0.16419
E02007092,51.73594,-0.21858
E02007093,51.89813,-0.10827
E02007094,54.92105,-1.80189
E02007095,55.0365,-1.64748
E02007096,55.01754,-1.66405
E02007097,54.97972,-1.59386
E02007098,54.9777,-1.56151
E02007099,54.97542,-1.61812
E02007100,54.97391,-1.59996
E02007101,54.97312,-1.65448
E02007102,54.97275,-1.62742
E02007103,54.97271,-1.57824
E02007104,54.96808,-1.63908
E02007105,55.17556,-1.57402
E02007106,55.09174,-1.57878
E02007107,54.95218,-1.97682
E02007108,51.54564,-0.07534
E02007109,51.54157,-0.07583
E02007110,51.52942,-0.08538
E02007111,51.52873,-0.07808
E02007112,51.5102,0.00223
E02007113,51.50722,-0.00796
E02007114,51.49723,-0.01367
E02007115,51.52722,-0.12197
E02007116,51.73971,-1.22052
W02000001,53.39804,-4.38071
W02000002,53.33765,-4.26776
W02000003,53.30724,-4.63237
W02000004,53.29101,-4.57979
W02000005,53.27357,-4.14248
W02000006,53.25751,-4.31515
W02000007,53.26118,-4.49438
W02000008,53.22697,-4.18254
W02000009,53.19967,-4.30354
W02000010,53.22766,-4.12822
W02000011,53.21707,-4.14583
W02000012,53.18435,-4.06536
W02000013,53.16545,-4.20341
W02000014,53.14604,-4.13111
W02000015,53.14023,-4.2638
W02000016,53.11425,-4.25602
W02000017,53.05481,-4.27904
W02000018,52.98522,-3.93535
W02000019,52.9317,-4.13584
W02000020,52.93015,-4.33433
W02000021,52.89132,-4.43349
W02000022,52.85808,-4.10364
W02000023,52.84886,-4.55951
W02000024,52.90884,-3.60017
W02000025,52.74346,-3.89318
W02000026,52.58914,-4.08352
W02000027,53.32179,-3.83039
W02000028,53.31418,-3.82273
W02000029,53.31464,-3.77311
W02000030,53.3097,-3.74717
W02000031,53.30507,-3.52081
W02000032,53.29271,-3.81631
W02000033,53.29294,-3.72375
W02000034,53.28828,-3.72941
W02000035,53.28825,-3.67952
W02000036,53.28595,-3.58267
W02000037,53.28395,-3.79464
W02000038,53.27602,-3.83858
W02000039,53.26603,-3.93225
W02000040,53.17983,-3.60038
W02000041,53.13966,-3.79665
W02000042,53.3355,-3.42273
W02000043,53.33468,-3.39999
W02000044,53.32708,-3.41457
W02000045,53.32145,-3.48684
W02000047,53.31565,-3.48415
W02000049,53.30283,-3.41359
W02000050,53.29199,-3.46605
W02000051,53.2542,-3.44568
W02000052,53.1844,-3.42534
W02000053,53.18523,-3.40341
W02000054,53.13499,-3.28131
W02000055,53.11399,-3.31028
W02000056,53.04234,-3.34641
W02000057,52.96957,-3.17458
W02000058,53.32827,-3.33417
W02000059,53.28212,-3.24745
W02000060,53.27762,-3.20673
W02000061,53.24413,-3.12772
W02000062,53.24054,-3.1392
W02000063,53.23101,-3.22822
W02000064,53.21939,-3.06488
W02000065,53.21345,-3.06593
W02000066,53.2092,-3.03511
W02000067,53.20506,-3.0742
W02000068,53.19743,-3.01622
W02000069,53.18018,-3.10038
W02000070,53.18594,-3.05184
W02000071,53.16996,-3.10787
W02000072,53.16693,-2.97742
W02000073,53.16581,-3.14533
W02000074,53.1662,-3.07328
W02000075,53.14964,-3.04019
W02000076,53.13957,-3.13707
W02000077,53.11074,-3.03875
W02000080,53.0786,-3.00713
W02000081,53.07224,-3.02474
W02000082,53.06186,-3.03394
W02000083,53.06045,-3.06097
W02000085,53.0602,-2.99492
W02000087,53.04665,-2.97172
W02000088,53.04165,-3.00175
W02000089,53.03973,-2.98247
W02000090,53.00379,-3.06671
W02000091,53.01891,-3.03611
W02000092,53.00888,-3.05407
W02000093,52.99164,-3.03346
W02000094,52.97589,-3.07367
W02000095,52.96805,-2.86599
W02000096,52.93986,-3.05877
W02000097,52.76862,-3.26507
W02000098,52.73555,-3.09996
W02000099,52.66298,-3.14387
W02000100,52.6006,-3.79263
W02000101,52.60804,-3.1432
W02000102,52.58537,-3.37998
W02000103,52.52921,-3.21031
W02000104,52.51709,-3.31245
W02000105,52.50731,-3.33177
W02000106,52.44939,-3.53789
W02000107,52.3119,-3.0622
W02000108,52.27267,-3.43704
W02000109,52.24207,-3.37772
W02000110,52.14917,-3.41243
W02000111,52.04327,-3.20122
W02000113,51.94988,-3.39332
W02000114,51.86387,-3.15008
W02000116,52.45826,-4.01488
W02000117,52.4164,-4.07926
W02000118,52.40478,-4.07012
W02000120,52.25342,-4.19454
W02000122,52.17907,-4.36106
W02000123,52.12262,-4.09359
W02000124,52.0904,-4.64555
W02000125,52.06395,-4.3907
W02000126,52.02129,-4.64944
W02000127,51.99322,-4.97692
W02000128,51.90408,-5.12545
W02000129,51.85367,-4.87145
W02000130,51.80411,-4.97328
W02000131,51.79505,-4.97837
W02000132,51.79799,-4.74108
W02000133,51.77687,-5.04622
W02000134,51.717,-4.94941
W02000135,51.71769,-5.02514
W02000136,51.72397,-4.71852
W02000137,51.71424,-5.0484
W02000138,51.69063,-4.9422
W02000139,51.67507,-4.864
W02000140,51.67539,-4.92244
W02000141,51.67526,-4.71049
W02000142,52.05132,-4.177
W02000143,52.00264,-3.82225
W02000144,52.00838,-4.41947
W02000145,51.89456,-3.97808
W02000146,51.88624,-4.16839
W02000147,51.86,-4.32525
W02000148,51.86277,-4.30561
W02000149,51.85247,-4.3022
W02000151,51.80503,-3.90321
W02000152,51.80275,-4.00971
W02000153,51.77627,-4.23673
W02000154,51.7918,-3.98569
W02000156,51.79021,-4.09151
W02000157,51.79002,-4.14347
W02000158,51.7235,-4.05297
W02000159,51.73634,-4.29202
W02000160,51.69436,-4.0946
W02000161,51.69272,-4.1407
W02000162,51.68751,-4.2531
W02000163,51.68857,-4.15415
W02000164,51.68593,-4.174
W02000165,51.68021,-4.14967
W02000166,51.68079,-4.11637
W02000167,51.67337,-4.1586
W02000168,51.7142,-4.03361
W02000169,51.70029,-3.89743
W02000170,51.6797,-3.92335
W02000171,51.67539,-3.99651
W02000172,51.67268,-4.04549
W02000173,51.66888,-3.87756
W02000174,51.66396,-4.05441
W02000175,51.66466,-3.92744
W02000176,51.65965,-3.94519
W02000177,51.65733,-3.89005
W02000178,51.6524,-3.97052
W02000179,51.64612,-4.03816
W02000180,51.64583,-3.97471
W02000181,51.64372,-3.91025
W02000182,51.63976,-3.95173
W02000183,51.63512,-3.94134
W02000184,51.63643,-3.97972
W02000185,51.63824,-4.10181
W02000186,51.62846,-3.96413
W02000188,51.62291,-3.92172
W02000189,51.62137,-3.99535
W02000191,51.61946,-3.96907
W02000192,51.62012,-3.94596
W02000193,51.61543,-3.962
W02000194,51.6133,-3.99034
W02000195,51.58432,-4.03277
W02000196,51.58508,-4.01036
W02000197,51.57953,-4.12209
W02000198,51.57293,-4.0066
W02000200,51.76263,-3.71427
W02000201,51.74391,-3.63044
W02000202,51.72039,-3.84798
W02000204,51.67495,-3.81485
W02000205,51.66845,-3.82055
W02000206,51.66002,-3.8022
W02000207,51.65508,-3.77997
W02000208,51.65529,-3.85104
W02000210,51.6528,-3.79795
W02000211,51.64013,-3.81994
W02000212,51.61792,-3.75908
W02000213,51.61876,-3.80494
W02000214,51.60217,-3.81837
W02000215,51.59403,-3.79989
W02000216,51.59331,-3.77496
W02000217,51.57483,-3.75674
W02000218,51.63149,-3.65707
W02000219,51.60627,-3.65252
W02000220,51.6034,-3.54044
W02000221,51.60589,-3.58294
W02000222,51.59598,-3.64311
W02000223,51.54712,-3.5928
W02000224,51.54274,-3.57882
W02000225,51.53172,-3.68138
W02000226,51.52559,-3.50505
W02000227,51.52166,-3.70423
W02000228,51.52461,-3.56505
W02000229,51.51323,-3.59655
W02000230,51.51954,-3.5903
W02000231,51.51072,-3.57884
W02000232,51.50927,-3.54616
W02000233,51.50811,-3.56034
W02000234,51.50305,-3.5999
W02000235,51.48612,-3.70931
W02000236,51.48455,-3.68612
W02000237,51.46342,-3.56999
W02000238,51.46127,-3.44753
W02000239,51.45773,-3.30737
W02000240,51.44079,-3.19054
W02000241,51.4399,-3.1758
W02000242,51.43407,-3.21243
W02000243,51.4184,-3.26973
W02000244,51.42396,-3.1892
W02000245,51.41746,-3.24834
W02000246,51.41023,-3.29253
W02000247,51.40911,-3.47839
W02000248,51.40892,-3.26255
W02000249,51.40345,-3.28432
W02000250,51.40037,-3.39704
W02000251,51.39684,-3.27618
W02000252,51.73832,-3.50429
W02000253,51.72222,-3.45633
W02000254,51.71589,-3.46272
W02000255,51.70848,-3.41873
W02000256,51.69683,-3.42913
W02000257,51.6828,-3.38135
W02000258,51.67625,-3.54009
W02000259,51.67215,-3.36947
W02000260,51.66787,-3.46736
W02000261,51.6606,-3.51
W02000262,51.64894,-3.49096
W02000263,51.64913,-3.33144
W02000264,51.64538,-3.43492
W02000265,51.6417,-3.46531
W02000266,51.62725,-3.34249
W02000267,51.62513,-3.46482
W02000268,51.61875,-3.40902
W02000269,51.61486,-3.44448
W02000270,51.61056,-3.32849
W02000271,51.60663,-3.41195
W02000272,51.60306,-3.34958
W02000273,51.59009,-3.31904
W02000274,51.5833,-3.45068
W02000275,51.58344,-3.42334
W02000276,51.56899,-3.31518
W02000277,51.56484,-3.28113
W02000278,51.56004,-3.33044
W02000279,51.55358,-3.35442
W02000280,51.5355,-3.44963
W02000281,51.53846,-3.3753
W02000282,51.52094,-3.39406
W02000284,51.76411,-3.35789
W02000285,51.75366,-3.40025
W02000286,51.74812,-3.38647
W02000287,51.74174,-3.36792
W02000288,51.69824,-3.34208
W02000289,51.66384,-3.30426
W02000290,51.75416,-3.27904
W02000291,51.72075,-3.24304
W02000292,51.6917,-3.22205
W02000293,51.68893,-3.23415
W02000294,51.68152,-3.2013
W02000295,51.68033,-3.16264
W02000296,51.66678,-3.21468
W02000297,51.6664,-3.24309
W02000298,51.66551,-3.19863
W02000299,51.66571,-3.14671
W02000300,51.65316,-3.19417
W02000301,51.64989,-3.22893
W02000302,51.64573,-3.25368
W02000303,51.64092,-3.13026
W02000304,51.62006,-3.16704
W02000305,51.60782,-3.08582
W02000306,51.60665,-3.096
W02000307,51.5994,-3.27143
W02000308,51.59429,-3.23655
W02000309,51.59342,-3.19467
W02000310,51.59291,-3.15246
